1849.155262 538.726815 
1591.718369 1434.539336 
4042.329377 204.022308 
4114.819228 1275.680216 
5626.413164 1043.660250 
4273.181082 680.290306 
4936.925456 1199.654103 
5131.364113 2476.878675 
5684.227800 1074.406126 
4799.852619 1547.935995 
3792.212746 1242.483444 
3426.022264 983.320415 
1294.081873 787.312210 
4611.413457 878.736495 
6660.520418 1481.137516 
4410.177096 1371.822172 
4871.679104 331.235373 
6861.118348 1987.005216 
4775.082485 945.756353 
2662.477327 225.453049 
1759.981717 810.117017 
1668.458902 703.933827 
1165.944066 370.725474 
5627.695255 1051.748520 
677.853068 256.755053 
431.720695 44.661651 
2273.013552 649.358437 
5181.643293 1150.086256 
2795.950638 1019.528323 
7371.553698 441.174173 
1972.622240 396.403658 
3988.455979 1170.994717 
4134.583481 815.044308 
7382.129763 966.908388 
5237.217653 1292.540680 
732.662584 178.883269 
4774.791449 446.554805 
3286.166688 551.458061 
1585.581377 362.052771 
7340.818099 1037.802973 
3104.472093 1159.339663 
5213.251985 733.932003 
8389.237252 1075.774170 
4149.136253 2269.047902 
5356.384359 627.105292 
7667.776806 2536.476143 
1979.671982 598.800222 
2832.451017 439.203732 
5083.657217 1578.296028 
3733.779430 401.909985 
3469.837897 747.971001 
734.105302 281.632940 
5284.706060 1097.140282 
734.988007 102.958446 
2537.807976 1992.671460 
2601.089346 1250.830945 
4592.819578 2215.356721 
1382.102037 35.997961 
4489.604621 1994.721392 
6520.365963 892.562384 
2808.895777 1111.302092 
3578.177130 1376.655625 
4804.921038 585.449157 
6583.902505 986.472156 
6300.347304 988.909061 
4286.573304 1556.289759 
2435.184448 1304.413592 
1173.832460 283.742979 
4961.344538 653.716931 
3784.129079 1092.542292 
8938.119451 1163.124151 
3916.901166 401.586306 
6203.412352 2565.798087 
787.378895 215.578127 
4469.653522 896.335539 
1889.290747 448.830368 
3136.817038 1099.663824 
2071.472002 699.246909 
4509.889997 302.191841 
1967.692376 372.623047 
5276.615422 1550.757354 
4714.986441 759.942947 
4241.364558 912.522955 
1287.507622 329.136739 
1750.793792 1036.681056 
3498.537021 829.405245 
741.814669 153.255094 
1550.540911 170.749053 
5368.825564 2834.136490 
4677.283836 1917.871759 
4265.887622 618.197512 
5045.723653 1406.012452 
1412.909304 41.290987 
1204.656223 619.177935 
1001.305141 434.399573 
2328.219935 1063.537719 
3986.105424 443.328964 
959.649521 530.487085 
7727.867818 2404.148511 
3926.672774 241.687519 
6885.803670 2101.711914 
1491.519959 842.195620 
4689.702240 662.516535 
2068.845755 1378.674313 
4991.891224 865.395250 
2763.868433 2293.011439 
3891.324462 1349.284954 
2271.147425 963.548950 
3568.206249 974.438523 
3161.798615 443.251188 
5391.567422 779.245505 
2960.213771 1106.060126 
1112.794112 380.016649 
3394.123199 1148.958185 
2616.265437 1094.849006 
6878.163016 1603.898560 
2140.054390 691.710344 
1599.026313 92.500111 
4300.122559 2285.355210 
3674.885770 739.912566 
6824.631733 497.334188 
1990.142051 579.185060 
3157.136867 925.746974 
941.387821 398.931826 
1825.692905 1813.687527 
5021.714560 1087.619314 
613.360808 295.760623 
4548.492021 1576.389220 
2947.844766 621.920322 
3346.221664 986.163956 
2717.691231 503.019887 
4087.759718 1232.113613 
2489.693197 383.129932 
7402.924611 1357.495935 
1325.907259 277.617975 
3479.064350 324.234807 
1844.247544 743.949609 
994.159533 698.548176 
1526.285310 587.241267 
3484.947698 1220.568794 
2849.883692 1252.569220 
1545.125483 813.198975 
3103.374625 583.678820 
6873.586324 1198.448380 
1098.067559 986.555213 
5694.975406 2172.426611 
1402.094590 339.210045 
5040.123873 675.391684 
3728.035933 1540.835014 
2190.548606 762.295183 
8073.093301 1682.204684 
4747.710622 1738.484871 
5223.079189 1747.649183 
4839.384074 1118.666516 
7879.814302 1804.935733 
2336.962944 1154.401316 
6855.812827 327.393436 
3893.688529 1650.600979 
1304.379072 444.147482 
1105.630439 169.786286 
7685.835356 1067.912289 
1720.229633 682.567717 
1871.802184 129.899110 
5698.373222 1360.866401 
2820.561654 657.507695 
2462.492620 2022.996679 
3808.264493 1737.573823 
4060.836802 316.476915 
5511.402950 1145.567496 
5500.792546 584.824681 
4900.764453 405.382047 
2962.803446 1088.019192 
2675.757867 1224.282080 
736.090467 174.641473 
2698.104712 789.734066 
1985.992665 564.768880 
486.262542 201.210192 
8176.706696 1507.594830 
1371.755484 121.890426 
6841.978769 143.479722 
4480.381165 2243.319756 
6305.783685 804.369766 
616.854948 246.714859 
2189.417657 520.315439 
1535.203160 933.758344 
4178.457309 691.603332 
3774.344132 1732.121211 
6803.933553 1100.444132 
2150.167147 978.040424 
3119.368957 211.982169 
8049.650156 1329.358997 
5046.812475 1539.672888 
3602.494078 1260.269315 
6716.323252 600.346316 
7534.903648 1050.866204 
1896.287492 1415.962733 
1980.452203 1660.103533 
4396.559845 1506.650265 
777.207996 340.031933 
6782.852056 1437.262825 
3397.823122 902.702501 
3943.668063 1293.344829 
2028.284785 836.021127 
1997.014367 522.192223 
4951.233742 1183.670952 
2412.760615 647.098520 
3636.671270 1461.972042 
3982.351241 1349.620008 
3490.460503 266.373074 
7040.862771 724.131821 
5593.620191 1683.125685 
2183.994914 809.035111 
4494.476233 2079.709139 
437.730934 18.015581 
4080.169216 1568.885855 
2967.411547 1178.597169 
2464.418377 887.333771 
3773.787133 407.331090 
2067.760418 875.219834 
4353.055454 930.974700 
1407.330799 1008.677652 
731.732475 277.490297 
5167.400184 609.693261 
5149.194354 435.014747 
6944.861560 613.984370 
2627.762314 1638.246356 
1588.877545 335.152133 
1914.781045 868.890076 
3068.154009 485.236885 
6933.166310 1182.205029 
2085.745866 412.093324 
1301.297273 202.741214 
5571.244350 1576.180751 
4401.475237 1609.404068 
6334.216959 1631.288096 
5120.862174 1082.636824 
7877.065290 2111.804962 
780.914281 529.354019 
3940.117481 1269.750038 
4154.864728 1951.849856 
5412.263828 1118.196482 
4308.736549 1405.742643 
5020.886600 850.218261 
6199.757444 1455.790526 
1218.309990 361.660408 
5122.650981 2923.560888 
2190.771061 579.045952 
6783.745135 2107.363876 
8060.307326 1748.504077 
1370.944275 30.400052 
4246.399915 1548.561977 
3154.375125 411.149100 
6889.785597 1041.816317 
1007.456741 578.033903 
4331.721495 901.606097 
4058.194131 754.128868 
1560.757810 264.021093 
6003.848544 996.992963 
5216.706581 1056.215261 
1038.844684 411.003027 
4997.265023 78.932727 
3496.230936 857.579911 
1540.349531 140.696189 
4847.583178 3333.757214 
6051.114083 2003.308025 
4741.570441 587.827665 
8116.016453 471.826689 
1404.756638 1035.256557 
1812.598350 651.202336 
6671.984640 530.507287 
922.062364 323.130479 
6079.319240 154.546920 
1677.647767 105.976158 
5438.746034 746.589317 
4977.356024 2247.419595 
3308.439652 149.234587 
1022.539690 656.836168 
854.890006 770.679904 
4762.536824 380.775751 
5573.257214 600.633692 
4892.125418 181.939566 
6051.897788 1061.315937 
8222.337443 1545.202482 
808.670202 198.046353 
7907.381945 2016.091848 
3152.516790 82.619879 
4696.894963 342.813825 
4647.727336 579.993402 
5768.813008 1224.100720 
5787.424108 162.594871 
947.339207 549.379133 
7393.107334 1087.735471 
5028.390255 317.687264 
1792.480298 920.781887 
5654.169879 1004.152705 
4851.447701 401.246338 
6525.599509 2188.566070 
7475.712940 2151.542709 
1547.253508 766.816396 
5227.391109 1990.603193 
3845.211638 1033.705846 
4136.377532 597.202555 
5635.717220 869.393460 
4311.412988 149.354020 
4325.867658 776.750206 
3099.562461 1252.649053 
5880.444657 1526.707952 
3701.401228 296.727980 
5023.692636 278.498548 
3301.916057 151.271469 
4316.580527 801.825652 
1365.607120 518.214855 
1278.008025 304.599270 
6721.120915 151.128047 
3132.182322 291.619357 
1752.435835 487.113345 
1424.795379 124.096939 
574.168081 161.100220 
3861.688997 260.445647 
3862.375723 1472.325612 
4832.655829 451.682038 
5709.876525 619.172941 
2563.044262 1084.856069 
2465.693842 1149.982039 
2010.637597 853.143642 
5244.027916 870.356595 
689.780665 284.559716 
4426.954561 813.778586 
5584.389499 999.391654 
3162.609210 276.862871 
2238.987930 449.352586 
6542.547552 587.708178 
2814.099722 1480.482913 
5799.303764 1700.465041 
8304.443122 1261.355460 
5267.122484 1033.035890 
3924.601297 1736.110722 
2143.615752 569.541129 
5681.082224 81.974603 
1108.539249 41.758995 
4058.046851 714.948282 
5937.243513 1999.375513 
3483.608343 148.658796 
764.257889 332.922237 
4167.675304 629.468836 
1248.288992 1690.764079 
1232.543170 347.966067 
1557.794136 60.195568 
3886.731994 1110.241079 
6003.529423 1298.600955 
6992.420789 1166.850646 
4523.037651 1953.378825 
4832.994245 1006.822386 
1740.322111 452.678609 
2579.175517 895.880374 
5667.453288 566.040921 
5997.490410 1108.516431 
6133.145269 1375.891073 
5903.490396 2733.163633 
1233.030685 436.826863 
6381.013403 761.180639 
1552.113236 616.885586 
6221.866780 317.919302 
983.109984 561.710097 
2641.166279 1745.501582 
6307.135051 348.062363 
4784.093004 29.241840 
5697.132692 914.762974 
4720.857325 231.983344 
6714.001437 2345.381730 
2546.015665 1142.705540 
3184.303996 326.987565 
5937.575972 1082.571211 
6100.738985 1413.209500 
4428.541052 292.202434 
8086.583528 925.130436 
5818.331012 338.779295 
4136.934813 239.834618 
2024.057305 502.794434 
7344.597596 472.264491 
1163.215758 643.039922 
6363.393074 1583.268124 
1903.598759 91.302718 
1657.758443 641.202189 
1520.204920 268.277546 
1522.213348 156.121711 
4094.790426 2904.079394 
5851.021087 351.814134 
7865.133691 1052.696517 
568.031412 358.802750 
5744.324175 1085.148142 
930.398448 44.457255 
1229.080181 720.600942 
2052.885784 616.863510 
6670.764336 977.980446 
3228.625779 235.964616 
7186.889003 1551.316326 
6123.023089 1853.645898 
5390.180472 393.018273 
1191.049923 437.211275 
4961.163221 635.827278 
1010.270952 579.865480 
1496.108864 105.562756 
3926.785966 155.279237 
4129.896668 814.161964 
6322.221245 258.059898 
5790.255063 376.888058 
5973.615318 2650.390008 
5214.702612 1103.083148 
5738.153889 500.183887 
8588.251911 1198.278024 
4350.824093 394.046490 
703.905698 337.385683 
6501.415995 807.745248 
4135.550866 646.224002 
6165.069166 217.759869 
2980.370778 469.333782 
5921.383629 1895.768569 
6560.549803 2146.606793 
1946.211707 25.652665 
5281.081058 1184.834290 
6003.274518 1185.431203 
5043.753383 109.980168 
617.205484 288.057542 
2228.772449 738.567777 
6085.198831 431.569050 
5504.313912 1406.854307 
3611.214260 460.636396 
2832.866170 862.063831 
1138.076435 297.797156 
4810.077912 1210.622074 
3382.189311 996.261463 
1430.678518 228.994376 
2271.688632 536.563483 
4160.700228 810.430665 
6582.817646 899.287441 
5652.424959 523.660151 
1455.000404 371.096713 
5614.511215 1515.822173 
2039.959988 457.265398 
841.598920 378.507671 
3456.056307 368.757474 
4822.035473 1296.822511 
1959.898998 36.873396 
5734.176298 946.115081 
8361.432403 1734.870542 
1429.477570 56.797465 
3173.261057 403.996647 
3860.254110 1064.087008 
5500.142181 724.421018 
494.203404 212.108244 
5952.707275 170.869339 
3007.079836 1607.154488 
6804.513599 738.374967 
3873.503669 1394.446015 
4207.981272 136.381188 
3112.317718 567.258381 
5466.402801 644.712207 
7967.097389 655.314887 
837.675187 625.404957 
428.701481 68.003437 
521.263014 337.146529 
3599.093910 1286.979447 
4137.311374 1522.424672 
5911.761908 203.532323 
5330.750663 675.699283 
1501.111354 63.464647 
