0.0	4061.11310592
557.0	4061.11310592
598.0	4036.31840796
1000.0	4036.31840796
1093.0	4074.15431165
1754.0	4074.15431165
1801.0	4068.80706922
3159.0	4068.80706922
3202.0	4070.9802935
5587.0	4070.9802935
5696.0	4071.43896104
8391.0	4071.43896104
8500.0	4090.83782861
11429.0	4090.83782861
11495.0	4051.07015842
14588.0	4051.07015842
14692.0	4057.09074812
16951.0	4057.09074812
17003.0	4044.08559201
18405.0	4044.08559201
18497.0	4007.2079646
20305.0	4007.2079646
20590.0	4005.52260111
23112.0	4005.52260111
23202.0	3981.05752469
26644.0	3981.05752469
26692.0	3973.22882982
30341.0	3973.22882982
30399.0	4007.37630662
32695.0	4007.37630662
32799.0	4023.23599633
34977.0	4023.23599633
34993.0	4022.48543689
39319.0	4022.48543689
39399.0	4026.16033755
44376.0	4026.16033755
44495.0	3975.46377684
49478.0	3975.46377684
49596.0	3956.80284192
54663.0	3956.80284192
54890.0	3968.12635735
59955.0	3968.12635735
59998.0	4007.37898089
65022.0	4007.37898089
65095.0	4012.51481933
70021.0	4012.51481933
70093.0	4014.55708858
75094.0	4014.55708858
75200.0	4014.00355661
80261.0	4014.00355661
80291.0	4012.05574631
85242.0	4012.05574631
85293.0	4009.18932402
89302.0	4009.18932402
89395.0	3199.48670798
94398.0	3199.48670798
94490.0	2795.23948558
100244.0	2795.23948558
100292.0	4041.97768008
103249.0	4041.97768008
103291.0	4047.41739717
106257.0	4047.41739717
106290.0	4063.66420275
110078.0	4063.66420275
110195.0	3992.50049391
113232.0	3992.50049391
113289.0	3981.38578547
117102.0	3981.38578547
117389.0	3926.64252047
121420.0	3926.64252047
121490.0	3980.23291584
126041.0	3980.23291584
126090.0	4000.68650947
128677.0	4000.68650947
128790.0	3999.31464567
131965.0	3999.31464567
131991.0	3993.96087901
136132.0	3993.96087901
136191.0	3995.95473708
140698.0	3995.95473708
140791.0	3974.59919028
144743.0	3974.59919028
144790.0	3926.96696697
149785.0	3926.96696697
149893.0	3877.16442606
153761.0	3877.16442606
153990.0	3859.54704646
158273.0	3859.54704646
158286.0	3946.9017371
162143.0	3946.9017371
162188.0	3961.24547125
165997.0	3961.24547125
166089.0	3873.4208123
170250.0	3873.4208123
170297.0	3857.58781533
174499.0	3857.58781533
174590.0	3827.48722938
178701.0	3827.48722938
178788.0	3866.96072213
182887.0	3866.96072213
182989.0	4021.47884856
186984.0	4021.47884856
187088.0	3984.72260713
190985.0	3984.72260713
191290.0	3950.64129669
195547.0	3950.64129669
195588.0	3994.12604573
199174.0	3994.12604573
199292.0	3991.26953125
203388.0	3991.26953125
203495.0	3929.38305755
207544.0	3929.38305755
207585.0	3949.56495468
211557.0	3949.56495468
211586.0	4001.62783954
215724.0	4001.62783954
215787.0	4027.81517173
219834.0	4027.81517173
219891.0	4037.01124799
223625.0	4037.01124799
223694.0	3985.5670562
227288.0	3985.5670562
227388.0	3979.25670886
231338.0	3979.25670886
231387.0	3988.88810306
235346.0	3988.88810306
235388.0	3994.10922022
239325.0	3994.10922022
239389.0	3988.71290082
243412.0	3988.71290082
243488.0	3994.00398406
247504.0	3994.00398406
247587.0	3988.35514967
251529.0	3988.35514967
251586.0	3984.72367771
255632.0	3984.72367771
255691.0	3972.65650762
259694.0	3972.65650762
259786.0	3967.62408223
263872.0	3967.62408223
264185.0	3965.84725051
268113.0	3965.84725051
268187.0	3956.51743755
272230.0	3956.51743755
272286.0	4017.28250442
276247.0	4017.28250442
276291.0	4066.31568123
280181.0	4066.31568123
280292.0	4033.29595634
284323.0	4033.29595634
284382.0	4008.6012045
288201.0	4008.6012045
288288.0	3969.87115956
292324.0	3969.87115956
292382.0	3932.15392109
296488.0	3932.15392109
296585.0	3913.7795122
299660.0	3913.7795122
299685.0	4031.66246851
302861.0	4031.66246851
302882.0	4029.16027088
304654.0	4029.16027088
304682.0	4259.15625
305962.0	4259.15625
305982.0	4105.46459413
307140.0	4105.46459413
307183.0	4112.89354839
309663.0	4112.89354839
309681.0	4058.67135325
314233.0	4058.67135325
314283.0	3997.17095627
319062.0	3997.17095627
319182.0	4050.8701064
324163.0	4050.8701064
324382.0	4080.70682731
327370.0	4080.70682731
327488.0	4048.01840491
328792.0	4048.01840491
328886.0	4044.78153339
330099.0	4044.78153339
330186.0	4049.95959596
331374.0	4049.95959596
331485.0	4044.00672269
332675.0	4044.00672269
332782.0	4007.66141079
333987.0	4007.66141079
334082.0	4010.16081187
335363.0	4010.16081187
335383.0	4009.71928994
339608.0	4009.71928994
339687.0	3975.30457291
344323.0	3975.30457291
344582.0	4000.51386451
347431.0	4000.51386451
347486.0	4017.94986072
348922.0	4017.94986072
348982.0	4018.68022599
350752.0	4018.68022599
350783.0	4024.60190033
355940.0	4024.60190033
355982.0	4012.53790539
360823.0	4012.53790539
360889.0	3945.00451955
365978.0	3945.00451955
366079.0	3958.68539326
371063.0	3958.68539326
371181.0	3972.71510592
376232.0	3972.71510592
376285.0	4010.15219551
381318.0	4010.15219551
381581.0	4014.82508765
386715.0	4014.82508765
386779.0	4009.78631822
389381.0	4009.78631822
389484.0	4004.01805869
390370.0	4004.01805869
390482.0	4017.81374723
392286.0	4017.81374723
392380.0	3985.67076167
392787.0	3985.67076167
392885.0	3983.89403974
393338.0	3983.89403974
393378.0	3996.64941176
393803.0	3996.64941176
393883.0	3118.31578947
393902.0	3118.31578947
394078.0	2095.11111111
394087.0	2095.11111111
