/home/zahaib/convivaProj/convivaData/precisionserver_history_clientIp_time_day_low_bw/10.out QoE: -9223372036854775807 avg. bitrate: 0 buf. ratio: 0 optimal A: 0 mapping: OrderedDict([('-1000 0.01', '1002.0 0.0'), ('-1000 0.05', '1468.0 0.0'), ('-1000 0.09', '1831.03448276 0.0'), ('-1000 0.13', '2728.27586207 0.0'), ('-1000 0.17', '2940.75862069 0.0'), ('-1000 0.21', '4263.17241379 0.0'), ('-1000 0.25', '4271.06896552 0.0'), ('-1000 0.29', '3736.51724138 0.0'), ('-1000 0.33', '4414.72413793 0.0'), ('-1000 0.37', '4014.96551724 0.0'), ('-1000 0.41', '4316.89655172 0.0'), ('-1000 0.45', '3956.31034483 0.0'), ('-1000 0.49', '4795.06896552 0.0'), ('-1000 0.53', '3956.31034483 0.0'), ('-1000 0.57', '4837.27586207 0.0'), ('-1000 0.61', '5062.62068966 0.0'), ('-1000 0.65', '4837.27586207 0.0'), ('-1000 0.69', '5062.62068966 0.0'), ('-1000 0.73', '5062.62068966 0.0'), ('-1000 0.77', '5062.62068966 0.0'), ('-1000 0.81', '5062.62068966 0.0'), ('-1000 0.85', '5062.62068966 0.0'), ('-1000 0.89', '5000.0 0.0'), ('-1000 0.93', '5000.0 0.0'), ('-1000 0.97', '5211.03448276 0.0')])
/home/zahaib/convivaProj/convivaData/precisionserver_history_clientIp_time_day_low_bw/1002.out QoE: -9223372036854775807 avg. bitrate: 0 buf. ratio: 0 optimal A: 0 mapping: OrderedDict([('-1000 0.01', '1002.0 0.006'), ('-1000 0.05', '1002.0 0.006'), ('-1000 0.09', '1002.0 0.006'), ('-1000 0.13', '1002.0 0.006'), ('-1000 0.17', '1015.09090909 0.006'), ('-1000 0.21', '1106.96969697 0.006'), ('-1000 0.25', '1276.60606061 0.014'), ('-1000 0.29', '1354.87878788 0.006'), ('-1000 0.33', '1374.90909091 0.006'), ('-1000 0.37', '1290.21212121 0.006'), ('-1000 0.41', '1394.90909091 0.006'), ('-1000 0.45', '1316.39393939 0.006'), ('-1000 0.49', '1238.12121212 0.006'), ('-1000 0.53', '1452.93939394 0.006'), ('-1000 0.57', '1500.63636364 0.006'), ('-1000 0.61', '1714.3030303 0.017'), ('-1000 0.65', '1739.21212121 0.017'), ('-1000 0.69', '1630.75757576 0.006'), ('-1000 0.73', '1811.57575758 0.015'), ('-1000 0.77', '1601.42424242 0.025'), ('-1000 0.81', '1560.24242424 0.006'), ('-1000 0.85', '1925.59375 0.04'), ('-1000 0.89', '1610.51515152 0.035'), ('-1000 0.93', '1610.51515152 0.035'), ('-1000 0.97', '1883.125 0.05')])
/home/zahaib/convivaProj/convivaData/precisionserver_history_clientIp_time_day_low_bw/10033.out QoE: -9223372036854775807 avg. bitrate: 0 buf. ratio: 0 optimal A: 0 mapping: OrderedDict([('-1000 0.01', '1033.6097561 0.0'), ('-1000 0.05', '1759.90243902 0.0'), ('-1000 0.09', '4688.17073171 0.0'), ('-1000 0.13', '5170.41463415 0.0'), ('-1000 0.17', '5170.41463415 0.0'), ('-1000 0.21', '5170.41463415 0.0'), ('-1000 0.25', '5170.41463415 0.0'), ('-1000 0.29', '5170.41463415 0.0'), ('-1000 0.33', '5170.41463415 0.0'), ('-1000 0.37', '5170.41463415 0.0'), ('-1000 0.41', '5170.41463415 0.0'), ('-1000 0.45', '5170.41463415 0.0'), ('-1000 0.49', '5170.41463415 0.0'), ('-1000 0.53', '5170.41463415 0.0'), ('-1000 0.57', '5170.41463415 0.0'), ('-1000 0.61', '5170.41463415 0.0'), ('-1000 0.65', '5170.41463415 0.0'), ('-1000 0.69', '5170.41463415 0.0'), ('-1000 0.73', '5170.41463415 0.0'), ('-1000 0.77', '5170.41463415 0.0'), ('-1000 0.81', '5170.41463415 0.0'), ('-1000 0.85', '5170.41463415 0.0'), ('-1000 0.89', '5170.41463415 0.0'), ('-1000 0.93', '5170.41463415 0.0'), ('-1000 0.97', '5170.41463415 0.0')])
/home/zahaib/convivaProj/convivaData/precisionserver_history_clientIp_time_day_low_bw/10023.out QoE: -9223372036854775807 avg. bitrate: 0 buf. ratio: 0 optimal A: 0 mapping: OrderedDict([('-1000 0.01', '1013.36842105 0.0'), ('-1000 0.05', '1703.97368421 0.0'), ('-1000 0.09', '1996.65789474 0.0'), ('-1000 0.13', '2357.76315789 0.0'), ('-1000 0.17', '2844.26315789 0.0'), ('-1000 0.21', '3084.5 0.0'), ('-1000 0.25', '3074.89473684 0.0'), ('-1000 0.29', '3357.71052632 0.0'), ('-1000 0.33', '3581.68421053 0.0'), ('-1000 0.37', '3280.02631579 0.0'), ('-1000 0.41', '3538.92105263 0.0'), ('-1000 0.45', '3545.28947368 0.0'), ('-1000 0.49', '3522.65789474 0.015'), ('-1000 0.53', '3694.63157895 0.015'), ('-1000 0.57', '3838.15789474 0.029'), ('-1000 0.61', '4032.42105263 0.029'), ('-1000 0.65', '3488.63157895 0.0'), ('-1000 0.69', '3836.23684211 0.039'), ('-1000 0.73', '3956.81578947 0.023'), ('-1000 0.77', '3956.81578947 0.023'), ('-1000 0.81', '3956.81578947 0.023'), ('-1000 0.85', '3937.68421053 0.023'), ('-1000 0.89', '4030.42105263 0.024'), ('-1000 0.93', '4229.94736842 0.051'), ('-1000 0.97', '4264.60526316 0.053')])
/home/zahaib/convivaProj/convivaData/precisionserver_history_clientIp_time_day_low_bw/10006.out QoE: -9223372036854775807 avg. bitrate: 0 buf. ratio: 0 optimal A: 0 mapping: OrderedDict([('-1000 0.01', '1002.0 0.0'), ('-1000 0.05', '1616.18181818 0.0'), ('-1000 0.09', '3830.06060606 0.0'), ('-1000 0.13', '2481.6969697 0.0'), ('-1000 0.17', '2481.6969697 0.0'), ('-1000 0.21', '2481.6969697 0.0'), ('-1000 0.25', '4329.63636364 0.0'), ('-1000 0.29', '4579.0 0.0'), ('-1000 0.33', '4848.81818182 0.0'), ('-1000 0.37', '4997.18181818 0.0'), ('-1000 0.41', '4997.18181818 0.0'), ('-1000 0.45', '4997.18181818 0.0'), ('-1000 0.49', '4997.18181818 0.0'), ('-1000 0.53', '4997.18181818 0.0'), ('-1000 0.57', '4997.18181818 0.0'), ('-1000 0.61', '4997.18181818 0.0'), ('-1000 0.65', '4997.18181818 0.0'), ('-1000 0.69', '4997.18181818 0.0'), ('-1000 0.73', '4997.18181818 0.0'), ('-1000 0.77', '4997.18181818 0.0'), ('-1000 0.81', '4997.18181818 0.0'), ('-1000 0.85', '4997.18181818 0.0'), ('-1000 0.89', '4997.18181818 0.0'), ('-1000 0.93', '4997.18181818 0.0'), ('-1000 0.97', '4997.18181818 0.0')])
/home/zahaib/convivaProj/convivaData/precisionserver_history_clientIp_time_day_low_bw/10000.out QoE: -9223372036854775807 avg. bitrate: 0 buf. ratio: 0 optimal A: 0 mapping: OrderedDict([('-1000 0.01', '1002.0 0.0'), ('-1000 0.05', '1845.02439024 0.0'), ('-1000 0.09', '2595.87804878 0.0'), ('-1000 0.13', '2868.43902439 0.0'), ('-1000 0.17', '3140.04878049 0.0'), ('-1000 0.21', '3222.48780488 0.0'), ('-1000 0.25', '3338.58536585 0.0'), ('-1000 0.29', '3272.46341463 0.0'), ('-1000 0.33', '3408.70731707 0.0'), ('-1000 0.37', '4238.90243902 0.0'), ('-1000 0.41', '3892.7804878 0.0'), ('-1000 0.45', '4344.12195122 0.0'), ('-1000 0.49', '4349.07317073 0.0'), ('-1000 0.53', '4152.36585366 0.0'), ('-1000 0.57', '3872.2195122 0.0'), ('-1000 0.61', '4235.0 0.0'), ('-1000 0.65', '4489.7804878 0.0'), ('-1000 0.69', '4544.24390244 0.0'), ('-1000 0.73', '3251.75609756 0.007'), ('-1000 0.77', '4552.09756098 0.007'), ('-1000 0.81', '3706.68292683 0.012'), ('-1000 0.85', '4233.07317073 0.01'), ('-1000 0.89', '3828.65853659 0.016'), ('-1000 0.93', '4448.46341463 0.022'), ('-1000 0.97', '4448.46341463 0.022')])
/home/zahaib/convivaProj/convivaData/precisionserver_history_clientIp_time_day_low_bw/10016.out QoE: -9223372036854775807 avg. bitrate: 0 buf. ratio: 0 optimal A: 0 mapping: OrderedDict([('-1000 0.01', '1027.41176471 0.0'), ('-1000 0.05', '2807.67647059 0.0'), ('-1000 0.09', '3983.61764706 0.0'), ('-1000 0.13', '4592.44117647 0.0'), ('-1000 0.17', '4930.5 0.0'), ('-1000 0.21', '4930.5 0.0'), ('-1000 0.25', '5102.11764706 0.0'), ('-1000 0.29', '3267.0 0.0'), ('-1000 0.33', '5233.02941176 0.0'), ('-1000 0.37', '3030.08823529 0.0'), ('-1000 0.41', '4553.47058824 0.0'), ('-1000 0.45', '3192.64705882 0.0'), ('-1000 0.49', '4585.11764706 0.0'), ('-1000 0.53', '4876.97058824 0.0'), ('-1000 0.57', '5454.14705882 0.0'), ('-1000 0.61', '5454.14705882 0.0'), ('-1000 0.65', '5454.14705882 0.0'), ('-1000 0.69', '5454.14705882 0.0'), ('-1000 0.73', '5454.14705882 0.0'), ('-1000 0.77', '5454.14705882 0.0'), ('-1000 0.81', '5454.14705882 0.0'), ('-1000 0.85', '5454.14705882 0.0'), ('-1000 0.89', '5454.14705882 0.0'), ('-1000 0.93', '5454.14705882 0.0'), ('-1000 0.97', '5454.14705882 0.0')])
/home/zahaib/convivaProj/convivaData/precisionserver_history_clientIp_time_day_low_bw/10019.out QoE: -9223372036854775807 avg. bitrate: 0 buf. ratio: 0 optimal A: 0 mapping: OrderedDict([('-1000 0.01', '1002.0 0.119'), ('-1000 0.05', '1485.65789474 0.338'), ('-1000 0.09', '1703.18181818 0.413'), ('-1000 0.13', '1908.72413793 0.457'), ('-1000 0.17', '1869.44827586 0.455'), ('-1000 0.21', '2198.92 0.494'), ('-1000 0.25', '2101.76923077 0.484'), ('-1000 0.29', '2328.47826087 0.523'), ('-1000 0.33', '2434.91304348 0.524'), ('-1000 0.37', '2245.15384615 0.494'), ('-1000 0.41', '2079.21428571 0.475'), ('-1000 0.45', '2245.15384615 0.494'), ('-1000 0.49', '2245.15384615 0.494'), ('-1000 0.53', '2475.75 0.514'), ('-1000 0.57', '2732.9047619 0.549'), ('-1000 0.61', '2732.9047619 0.549'), ('-1000 0.65', '2732.9047619 0.549'), ('-1000 0.69', '2732.9047619 0.549'), ('-1000 0.73', '2887.0 0.574'), ('-1000 0.77', '2887.0 0.574'), ('-1000 0.81', '3050.63157895 0.591'), ('-1000 0.85', '3050.63157895 0.591'), ('-1000 0.89', '2151.36 0.513'), ('-1000 0.93', '3072.44444444 0.609'), ('-1000 0.97', '3072.44444444 0.609')])
/home/zahaib/convivaProj/convivaData/precisionserver_history_clientIp_time_day_low_bw/10030.out QoE: -9223372036854775807 avg. bitrate: 0 buf. ratio: 0 optimal A: 0 mapping: OrderedDict([('-1000 0.01', '1002.0 0.0'), ('-1000 0.05', '1253.75 0.0'), ('-1000 0.09', '1704.27777778 0.0'), ('-1000 0.13', '2746.19444444 0.0'), ('-1000 0.17', '2916.25 0.0'), ('-1000 0.21', '3070.80555556 0.0'), ('-1000 0.25', '2846.05555556 0.0'), ('-1000 0.29', '3343.13888889 0.0'), ('-1000 0.33', '3243.69444444 0.0'), ('-1000 0.37', '3243.05555556 0.0'), ('-1000 0.41', '3604.88888889 0.0'), ('-1000 0.45', '3583.27777778 0.0'), ('-1000 0.49', '3530.69444444 0.0'), ('-1000 0.53', '3654.36111111 0.0'), ('-1000 0.57', '3560.86111111 0.0'), ('-1000 0.61', '3846.02777778 0.023'), ('-1000 0.65', '4005.05555556 0.027'), ('-1000 0.69', '3847.52777778 0.031'), ('-1000 0.73', '4126.0 0.031'), ('-1000 0.77', '3931.02777778 0.031'), ('-1000 0.81', '3931.02777778 0.031'), ('-1000 0.85', '4069.08333333 0.036'), ('-1000 0.89', '3297.30555556 0.041'), ('-1000 0.93', '4079.91666667 0.041'), ('-1000 0.97', '4079.91666667 0.041')])
/home/zahaib/convivaProj/convivaData/precisionserver_history_clientIp_time_day_low_bw/10025.out QoE: -9223372036854775807 avg. bitrate: 0 buf. ratio: 0 optimal A: 0 mapping: OrderedDict([('-1000 0.01', '1002.0 0.0'), ('-1000 0.05', '1596.58536585 0.0'), ('-1000 0.09', '2615.04878049 0.0'), ('-1000 0.13', '3131.17073171 0.0'), ('-1000 0.17', '3321.58536585 0.0'), ('-1000 0.21', '3825.02439024 0.0'), ('-1000 0.25', '3714.2195122 0.0'), ('-1000 0.29', '3818.90243902 0.0'), ('-1000 0.33', '3319.36585366 0.0'), ('-1000 0.37', '4006.31707317 0.0'), ('-1000 0.41', '4006.12195122 0.0'), ('-1000 0.45', '3431.56097561 0.0'), ('-1000 0.49', '3856.48780488 0.0'), ('-1000 0.53', '4044.09756098 0.004'), ('-1000 0.57', '3968.68292683 0.0'), ('-1000 0.61', '4038.56097561 0.011'), ('-1000 0.65', '4233.04878049 0.012'), ('-1000 0.69', '4345.46341463 0.012'), ('-1000 0.73', '4146.7804878 0.016'), ('-1000 0.77', '4113.29268293 0.024'), ('-1000 0.81', '4139.53658537 0.025'), ('-1000 0.85', '4539.80487805 0.043'), ('-1000 0.89', '3849.70731707 0.017'), ('-1000 0.93', '4487.80487805 0.015'), ('-1000 0.97', '4038.51219512 0.021')])
/home/zahaib/convivaProj/convivaData/precisionserver_history_clientIp_time_day_low_bw/10037.out QoE: -9223372036854775807 avg. bitrate: 0 buf. ratio: 0 optimal A: 0 mapping: OrderedDict([('-1000 0.01', '1002.0 0.001'), ('-1000 0.05', '1213.72093023 0.001'), ('-1000 0.09', '1474.30232558 0.001'), ('-1000 0.13', '1985.55813953 0.001'), ('-1000 0.17', '1865.02325581 0.001'), ('-1000 0.21', '2150.81395349 0.001'), ('-1000 0.25', '2101.09302326 0.001'), ('-1000 0.29', '2302.48837209 0.001'), ('-1000 0.33', '2125.18604651 0.001'), ('-1000 0.37', '2109.86046512 0.001'), ('-1000 0.41', '2243.6744186 0.005'), ('-1000 0.45', '2450.5952381 0.082'), ('-1000 0.49', '2374.88372093 0.001'), ('-1000 0.53', '2395.54761905 0.087'), ('-1000 0.57', '2315.65116279 0.06'), ('-1000 0.61', '2664.1025641 0.127'), ('-1000 0.65', '2306.39534884 0.051'), ('-1000 0.69', '2431.37209302 0.042'), ('-1000 0.73', '2326.1627907 0.087'), ('-1000 0.77', '2369.14285714 0.068'), ('-1000 0.81', '2452.0 0.097'), ('-1000 0.85', '2323.88095238 0.1'), ('-1000 0.89', '2677.42105263 0.133'), ('-1000 0.93', '2366.90243902 0.117'), ('-1000 0.97', '2347.79069767 0.103')])
/home/zahaib/convivaProj/convivaData/precisionserver_history_clientIp_time_day_low_bw/10009.out QoE: -9223372036854775807 avg. bitrate: 0 buf. ratio: 0 optimal A: 0 mapping: OrderedDict([('-1000 0.01', '1002.0 0.0'), ('-1000 0.05', '1395.47826087 0.0'), ('-1000 0.09', '1929.10869565 0.0'), ('-1000 0.13', '2342.43478261 0.0'), ('-1000 0.17', '2674.0 0.0'), ('-1000 0.21', '2570.17391304 0.0'), ('-1000 0.25', '2547.58695652 0.0'), ('-1000 0.29', '2763.45652174 0.0'), ('-1000 0.33', '2834.5 0.0'), ('-1000 0.37', '2832.08695652 0.0'), ('-1000 0.41', '2792.0 0.0'), ('-1000 0.45', '2716.60869565 0.0'), ('-1000 0.49', '2761.89130435 0.0'), ('-1000 0.53', '2863.56521739 0.0'), ('-1000 0.57', '2730.86956522 0.002'), ('-1000 0.61', '2834.80434783 0.0'), ('-1000 0.65', '2797.0 0.0'), ('-1000 0.69', '2890.17391304 0.001'), ('-1000 0.73', '2760.52173913 0.005'), ('-1000 0.77', '2963.91304348 0.018'), ('-1000 0.81', '2788.80434783 0.004'), ('-1000 0.85', '2794.2826087 0.009'), ('-1000 0.89', '2751.95652174 0.008'), ('-1000 0.93', '2872.17391304 0.011'), ('-1000 0.97', '3105.65217391 0.027')])
/home/zahaib/convivaProj/convivaData/precisionserver_history_clientIp_time_day_low_bw/10031.out QoE: -9223372036854775807 avg. bitrate: 0 buf. ratio: 0 optimal A: 0 mapping: OrderedDict([('-1000 0.01', '1002.0 0.0'), ('-1000 0.05', '1142.08108108 0.0'), ('-1000 0.09', '1770.97297297 0.0'), ('-1000 0.13', '2013.24324324 0.0'), ('-1000 0.17', '2047.21621622 0.0'), ('-1000 0.21', '2204.45945946 0.0'), ('-1000 0.25', '2455.2972973 0.0'), ('-1000 0.29', '2447.64864865 0.0'), ('-1000 0.33', '2670.81081081 0.0'), ('-1000 0.37', '2728.64864865 0.0'), ('-1000 0.41', '2681.27027027 0.0'), ('-1000 0.45', '2746.0 0.0'), ('-1000 0.49', '2635.64864865 0.0'), ('-1000 0.53', '2787.21621622 0.0'), ('-1000 0.57', '2911.78378378 0.002'), ('-1000 0.61', '2567.45945946 0.006'), ('-1000 0.65', '2899.2972973 0.0'), ('-1000 0.69', '2798.86486486 0.004'), ('-1000 0.73', '2826.40540541 0.0'), ('-1000 0.77', '2673.05405405 0.005'), ('-1000 0.81', '2894.7027027 0.005'), ('-1000 0.85', '2729.27027027 0.063'), ('-1000 0.89', '2664.59459459 0.038'), ('-1000 0.93', '2931.64864865 0.021'), ('-1000 0.97', '2953.86486486 0.067')])
/home/zahaib/convivaProj/convivaData/precisionserver_history_clientIp_time_day_low_bw/10044.out QoE: -9223372036854775807 avg. bitrate: 0 buf. ratio: 0 optimal A: 0 mapping: OrderedDict([('-1000 0.01', '1002.0 0.0'), ('-1000 0.05', '1056.0 0.0'), ('-1000 0.09', '1487.25 0.0'), ('-1000 0.13', '1948.5 0.0'), ('-1000 0.17', '1807.875 0.0'), ('-1000 0.21', '3311.16666667 0.0'), ('-1000 0.25', '4077.08333333 0.0'), ('-1000 0.29', '3554.875 0.0'), ('-1000 0.33', '3690.375 0.0'), ('-1000 0.37', '4575.25 0.0'), ('-1000 0.41', '4696.83333333 0.0'), ('-1000 0.45', '3138.75 0.0'), ('-1000 0.49', '4392.04166667 0.0'), ('-1000 0.53', '4392.04166667 0.0'), ('-1000 0.57', '4840.29166667 0.0'), ('-1000 0.61', '4840.29166667 0.0'), ('-1000 0.65', '4597.625 0.0'), ('-1000 0.69', '4597.625 0.0'), ('-1000 0.73', '4936.125 0.0'), ('-1000 0.77', '4936.125 0.0'), ('-1000 0.81', '5070.625 0.0'), ('-1000 0.85', '5070.625 0.0'), ('-1000 0.89', '4795.45833333 0.0'), ('-1000 0.93', '4795.45833333 0.0'), ('-1000 0.97', '5070.625 0.0')])
/home/zahaib/convivaProj/convivaData/precisionserver_history_clientIp_time_day_low_bw/10026.out QoE: -9223372036854775807 avg. bitrate: 0 buf. ratio: 0 optimal A: 0 mapping: OrderedDict([('-1000 0.01', '1002.0 0.005'), ('-1000 0.05', '1036.56 0.005'), ('-1000 0.09', '1122.94 0.005'), ('-1000 0.13', '1140.22 0.005'), ('-1000 0.17', '1341.38 0.005'), ('-1000 0.21', '1334.68 0.005'), ('-1000 0.25', '1487.36734694 0.022'), ('-1000 0.29', '1328.68 0.022'), ('-1000 0.33', '1543.78723404 0.058'), ('-1000 0.37', '1607.76595745 0.044'), ('-1000 0.41', '1661.71111111 0.083'), ('-1000 0.45', '1467.65957447 0.062'), ('-1000 0.49', '1626.25 0.111'), ('-1000 0.53', '1606.81818182 0.112'), ('-1000 0.57', '1697.02439024 0.165'), ('-1000 0.61', '1652.1627907 0.13'), ('-1000 0.65', '1668.43902439 0.165'), ('-1000 0.69', '1701.58536585 0.178'), ('-1000 0.73', '1887.425 0.185'), ('-1000 0.77', '1908.58536585 0.18'), ('-1000 0.81', '1671.31111111 0.103'), ('-1000 0.85', '1671.31111111 0.103'), ('-1000 0.89', '1834.28947368 0.226'), ('-1000 0.93', '1834.28947368 0.226'), ('-1000 0.97', '1879.67567568 0.246')])
/home/zahaib/convivaProj/convivaData/precisionserver_history_clientIp_time_day_low_bw/10043.out QoE: -9223372036854775807 avg. bitrate: 0 buf. ratio: 0 optimal A: 0 mapping: OrderedDict([('-1000 0.01', '1002.0 0.0'), ('-1000 0.05', '1185.07692308 0.0'), ('-1000 0.09', '2060.11538462 0.0'), ('-1000 0.13', '1985.5 0.0'), ('-1000 0.17', '1765.23076923 0.0'), ('-1000 0.21', '3040.57692308 0.0'), ('-1000 0.25', '3033.88461538 0.0'), ('-1000 0.29', '3406.26923077 0.0'), ('-1000 0.33', '2083.84615385 0.0'), ('-1000 0.37', '2083.84615385 0.0'), ('-1000 0.41', '1698.15384615 0.0'), ('-1000 0.45', '3574.34615385 0.0'), ('-1000 0.49', '3494.65384615 0.006'), ('-1000 0.53', '2104.57692308 0.021'), ('-1000 0.57', '2104.57692308 0.021'), ('-1000 0.61', '3857.84615385 0.029'), ('-1000 0.65', '3982.0 0.029'), ('-1000 0.69', '4206.80769231 0.049'), ('-1000 0.73', '4649.11538462 0.077'), ('-1000 0.77', '4649.11538462 0.077'), ('-1000 0.81', '4697.6 0.08'), ('-1000 0.85', '4833.12 0.086'), ('-1000 0.89', '4784.16 0.091'), ('-1000 0.93', '4891.29166667 0.095'), ('-1000 0.97', '4891.29166667 0.095')])
/home/zahaib/convivaProj/convivaData/precisionserver_history_clientIp_time_day_low_bw/100.out QoE: -9223372036854775807 avg. bitrate: 0 buf. ratio: 0 optimal A: 0 mapping: OrderedDict([('-1000 0.01', '1002.0 0.0'), ('-1000 0.05', '1350.34 0.0'), ('-1000 0.09', '2264.28 0.0'), ('-1000 0.13', '3178.62 0.0'), ('-1000 0.17', '2368.34 0.0'), ('-1000 0.21', '3167.14 0.0'), ('-1000 0.25', '3445.46 0.0'), ('-1000 0.29', '3335.96 0.0'), ('-1000 0.33', '3298.78 0.009'), ('-1000 0.37', '3285.6 0.012'), ('-1000 0.41', '3364.16 0.029'), ('-1000 0.45', '3363.9 0.03'), ('-1000 0.49', '3365.64 0.032'), ('-1000 0.53', '3570.89583333 0.05'), ('-1000 0.57', '3661.23404255 0.07'), ('-1000 0.61', '3660.70212766 0.073'), ('-1000 0.65', '3837.37777778 0.109'), ('-1000 0.69', '3901.81818182 0.122'), ('-1000 0.73', '3901.81818182 0.122'), ('-1000 0.77', '3901.81818182 0.122'), ('-1000 0.81', '4028.34883721 0.138'), ('-1000 0.85', '4069.95238095 0.157'), ('-1000 0.89', '4069.95238095 0.157'), ('-1000 0.93', '4069.95238095 0.157'), ('-1000 0.97', '4069.95238095 0.157')])
/home/zahaib/convivaProj/convivaData/precisionserver_history_clientIp_time_day_low_bw/10056.out QoE: -9223372036854775807 avg. bitrate: 0 buf. ratio: 0 optimal A: 0 mapping: OrderedDict([('-1000 0.01', '1002.0 0.0'), ('-1000 0.05', '1744.28 0.0'), ('-1000 0.09', '3045.96 0.0'), ('-1000 0.13', '2176.96 0.0'), ('-1000 0.17', '2771.92 0.0'), ('-1000 0.21', '4369.84 0.0'), ('-1000 0.25', '4614.64 0.0'), ('-1000 0.29', '4908.4 0.0'), ('-1000 0.33', '4908.4 0.0'), ('-1000 0.37', '4908.4 0.0'), ('-1000 0.41', '4908.4 0.0'), ('-1000 0.45', '4908.4 0.0'), ('-1000 0.49', '4908.4 0.0'), ('-1000 0.53', '4908.4 0.0'), ('-1000 0.57', '4908.4 0.0'), ('-1000 0.61', '4908.4 0.0'), ('-1000 0.65', '4908.4 0.0'), ('-1000 0.69', '4908.4 0.0'), ('-1000 0.73', '4908.4 0.0'), ('-1000 0.77', '4908.4 0.0'), ('-1000 0.81', '4908.4 0.0'), ('-1000 0.85', '4908.4 0.0'), ('-1000 0.89', '4908.4 0.0'), ('-1000 0.93', '4908.4 0.0'), ('-1000 0.97', '4908.4 0.0')])
/home/zahaib/convivaProj/convivaData/precisionserver_history_clientIp_time_day_low_bw/10001.out QoE: -9223372036854775807 avg. bitrate: 0 buf. ratio: 0 optimal A: 0 mapping: OrderedDict([('-1000 0.01', '1002.0 0.0'), ('-1000 0.05', '1228.64285714 0.0'), ('-1000 0.09', '1786.52380952 0.0'), ('-1000 0.13', '1886.26190476 0.0'), ('-1000 0.17', '2146.92857143 0.0'), ('-1000 0.21', '2496.57142857 0.0'), ('-1000 0.25', '2581.88095238 0.0'), ('-1000 0.29', '2630.07142857 0.0'), ('-1000 0.33', '2891.28571429 0.0'), ('-1000 0.37', '3033.23809524 0.0'), ('-1000 0.41', '2927.64285714 0.0'), ('-1000 0.45', '3003.76190476 0.0'), ('-1000 0.49', '2926.61904762 0.0'), ('-1000 0.53', '2931.88095238 0.0'), ('-1000 0.57', '2927.02380952 0.0'), ('-1000 0.61', '2862.69047619 0.0'), ('-1000 0.65', '2743.97619048 0.0'), ('-1000 0.69', '3096.45238095 0.0'), ('-1000 0.73', '3129.4047619 0.002'), ('-1000 0.77', '3191.73809524 0.012'), ('-1000 0.81', '3140.16666667 0.006'), ('-1000 0.85', '3222.57142857 0.014'), ('-1000 0.89', '3229.12195122 0.019'), ('-1000 0.93', '3249.7804878 0.019'), ('-1000 0.97', '3341.29268293 0.039')])
/home/zahaib/convivaProj/convivaData/precisionserver_history_clientIp_time_day_low_bw/10048.out QoE: -9223372036854775807 avg. bitrate: 0 buf. ratio: 0 optimal A: 0 mapping: OrderedDict([('-1000 0.01', '1002.0 0.0'), ('-1000 0.05', '1984.42424242 0.0'), ('-1000 0.09', '2928.39393939 0.0'), ('-1000 0.13', '3871.48484848 0.0'), ('-1000 0.17', '3845.45454545 0.0'), ('-1000 0.21', '4128.72727273 0.0'), ('-1000 0.25', '4418.93939394 0.0'), ('-1000 0.29', '4489.36363636 0.0'), ('-1000 0.33', '4573.72727273 0.0'), ('-1000 0.37', '4865.96969697 0.0'), ('-1000 0.41', '4731.06060606 0.0'), ('-1000 0.45', '4823.60606061 0.0'), ('-1000 0.49', '4851.72727273 0.0'), ('-1000 0.53', '5005.36363636 0.0'), ('-1000 0.57', '5014.33333333 0.0'), ('-1000 0.61', '5014.33333333 0.0'), ('-1000 0.65', '5014.33333333 0.0'), ('-1000 0.69', '5014.33333333 0.0'), ('-1000 0.73', '5070.57575758 0.0'), ('-1000 0.77', '5107.66666667 0.0'), ('-1000 0.81', '5107.66666667 0.0'), ('-1000 0.85', '4944.63636364 0.0'), ('-1000 0.89', '4944.63636364 0.0'), ('-1000 0.93', '5144.75757576 0.0'), ('-1000 0.97', '5144.75757576 0.0')])
/home/zahaib/convivaProj/convivaData/precisionserver_history_clientIp_time_day_low_bw/10053.out QoE: -9223372036854775807 avg. bitrate: 0 buf. ratio: 0 optimal A: 0 mapping: OrderedDict([('-1000 0.01', '1002.0 0.0'), ('-1000 0.05', '1187.38709677 0.0'), ('-1000 0.09', '1977.51612903 0.0'), ('-1000 0.13', '2296.74193548 0.0'), ('-1000 0.17', '2190.16129032 0.0'), ('-1000 0.21', '2944.48387097 0.0'), ('-1000 0.25', '3096.0 0.0'), ('-1000 0.29', '3167.83870968 0.0'), ('-1000 0.33', '3425.16129032 0.0'), ('-1000 0.37', '2936.80645161 0.0'), ('-1000 0.41', '3479.35483871 0.0'), ('-1000 0.45', '3145.06451613 0.0'), ('-1000 0.49', '3295.93548387 0.0'), ('-1000 0.53', '3474.12903226 0.0'), ('-1000 0.57', '3269.32258065 0.026'), ('-1000 0.61', '3269.32258065 0.026'), ('-1000 0.65', '3269.32258065 0.026'), ('-1000 0.69', '3274.25806452 0.0'), ('-1000 0.73', '3412.58064516 0.035'), ('-1000 0.77', '3412.58064516 0.035'), ('-1000 0.81', '3992.6 0.036'), ('-1000 0.85', '4022.06451613 0.039'), ('-1000 0.89', '3675.12903226 0.0'), ('-1000 0.93', '3353.19354839 0.01'), ('-1000 0.97', '3912.64516129 0.041')])
