sim_out/mpc-tuner_desktop_dash_trace_185_1854_out_txt
downloaded	0.5	1	0.0	300	40.0	2.89722709163
appended	0.5	1	4.0	300	40.0	2.89722709163
downloaded	1.1	2	3.45	300	40.0	2.91484777518
appended	1.1	2	7.45	300	40.0	2.91484777518
downloaded	4.7	3	3.8	300	40.0	2.91021923937
appended	4.7	3	7.8	2850	40.0	2.91021923937
downloaded	5.9	4	6.62	2850	40.0	2.89937440758
appended	5.9	4	10.62	750	40.0	2.89937440758
downloaded	6.4	5	10.13	750	40.0	2.89919290466
appended	6.4	5	14.13	300	40.0	2.89919290466
downloaded	9.5	6	11.01	300	40.0	3.19650130548
appended	9.5	6	15.01	2850	40.0	3.19650130548
downloaded	10.5	7	14.03	2850	40.0	3.36249821216
appended	10.5	7	18.03	750	40.0	3.36249821216
downloaded	14.7	8	13.83	750	40.0	3.17283446273
appended	14.7	8	17.83	2850	40.0	3.17283446273
downloaded	19.9	9	12.63	2850	40.0	3.19855125462
appended	19.9	9	16.63	4300	40.0	3.19855125462
downloaded	20.9	10	15.53	4300	40.0	3.05190325973
appended	20.9	10	19.53	750	40.0	3.05190325973
downloaded	25.0	11	15.53	750	40.0	2.75174809548
appended	25.0	11	19.53	2850	40.0	2.75174809548
downloaded	28.9	12	15.64	2850	100.0	1.91529853862
appended	28.9	12	19.64	1850	100.0	1.91529853862
downloaded	37.8	13	10.72	1850	100.0	1.28654520796
appended	37.8	13	14.72	2850	100.0	1.28654520796
downloaded	40.4	14	12.09	2850	100.0	0.559691828794
appended	40.4	14	16.09	300	100.0	0.559691828794
downloaded	52.9	15	3.58	300	100.0	0.79602133161
appended	52.9	15	7.58	2850	100.0	0.79602133161
downloaded	53.9	16	6.63	2850	80.0	1.32198805257
appended	53.9	16	10.63	300	80.0	1.32198805257
downloaded	54.8	17	9.7	300	80.0	1.32878703704
appended	54.8	17	13.7	300	80.0	1.32878703704
downloaded	55.7	18	12.76	300	40.0	1.50427965044
appended	55.7	18	16.76	300	40.0	1.50427965044
downloaded	56.3	19	16.25	300	40.0	3.12045283019
appended	56.3	19	20.25	300	40.0	3.12045283019
downloaded	61.5	20	14.93	300	80.0	2.05942196532
appended	61.5	20	18.93	2850	80.0	2.05942196532
downloaded	75.7	21	4.84	2850	80.0	1.16433706743
appended	75.7	21	8.84	4300	80.0	1.16433706743
downloaded	77.1	22	7.39	4300	80.0	1.02976835237
appended	77.1	22	11.39	300	80.0	1.02976835237
downloaded	78.5	23	9.99	300	80.0	1.02534480063
appended	78.5	23	13.99	300	80.0	1.02534480063
downloaded	82.8	24	9.68	300	80.0	1.02417366412
appended	82.8	24	13.68	1200	80.0	1.02417366412
downloaded	84.3	25	12.18	1200	80.0	0.854462882096
appended	84.3	25	16.18	300	80.0	0.854462882096
downloaded	86.0	26	14.43	300	80.0	0.79915898767
appended	86.0	26	18.43	300	80.0	0.79915898767
downloaded	88.0	27	16.54	300	80.0	0.797374246575
appended	88.0	27	20.54	300	80.0	0.797374246575
downloaded	98.1	28	10.38	300	80.0	0.906236286083
appended	98.1	28	14.38	2850	80.0	0.906236286083
downloaded	99.4	29	13.12	2850	80.0	1.06485268631
appended	99.4	29	17.12	300	80.0	1.06485268631
downloaded	100.6	30	15.95	300	80.0	1.06259536542
appended	100.6	30	19.95	300	80.0	1.06259536542
downloaded	102.0	31	18.48	300	80.0	1.02055753647
appended	102.0	31	22.48	300	80.0	1.02055753647
downloaded	103.7	32	20.75	300	80.0	0.813366042608
appended	103.7	32	24.75	300	80.0	0.813366042608
downloaded	113.1	33	15.43	300	80.0	0.766785358458
appended	113.1	33	19.43	1850	80.0	0.766785358458
downloaded	114.1	34	18.41	1850	80.0	1.38511864407
appended	114.1	34	22.41	300	80.0	1.38511864407
downloaded	115.7	35	20.83	300	100.0	2.22981514941
appended	115.7	35	24.83	750	100.0	2.22981514941
downloaded	116.3	36	24.2	750	80.0	2.23265619546
appended	116.3	36	28.2	300	80.0	2.23265619546
downloaded	120.3	37	24.13	300	80.0	2.34422016461
appended	120.3	37	28.13	2850	80.0	2.34422016461
downloaded	120.8	38	27.66	2850	40.0	2.42564303178
appended	120.8	38	31.66	300	40.0	2.42564303178
downloaded	123.9	39	28.56	300	40.0	2.42229923359
appended	123.9	39	32.56	1850	40.0	2.42229923359
downloaded	129.4	40	27.03	1850	40.0	2.07554042553
appended	129.4	40	31.03	2850	40.0	2.07554042553
downloaded	133.0	41	27.53	2850	40.0	2.10404411765
appended	133.0	41	31.53	1850	40.0	2.10404411765
downloaded	139.0	42	25.51	1850	40.0	2.93329439409
appended	139.0	42	29.51	4300	40.0	2.93329439409
downloaded	141.2	43	27.25	4300	40.0	3.44511175899
appended	141.2	43	31.25	1850	40.0	3.44511175899
downloaded	145.6	44	26.86	1850	40.0	2.94753946147
appended	145.6	44	30.86	2850	40.0	2.94753946147
downloaded	154.4	45	22.06	2850	40.0	1.95465102909
appended	154.4	45	26.06	4300	40.0	1.95465102909
downloaded	162.4	46	18.05	4300	40.0	2.26748019177
appended	162.4	46	22.05	4300	40.0	2.26748019177
downloaded	169.8	47	14.65	4300	40.0	2.14098253275
appended	169.8	47	18.65	4300	40.0	2.14098253275
downloaded	177.4	48	11.07	4300	80.0	2.29867946667
appended	177.4	48	15.07	4300	80.0	2.29867946667
downloaded	183.6	49	6.59	4300	40.0	1.89105754328
appended	183.6	49	10.59	4300	40.0	1.89105754328
