9451_13198_1955.txt 13198.0 1955.0 0.148128504319 -5
6739_9148_5490.txt 9148.0 5490.0 0.600131176213 -5
2572_3689_1011.txt 3689.0 1011.0 0.274058010301 5
8510_11765_4555.txt 11765.0 4555.0 0.387165320867 -5
3909_5178_6466.txt 5178.0 6466.0 1.24874468907 0
8387_11646_2062.txt 11646.0 2062.0 0.177056500086 -5
7997_11458_1643.txt 11458.0 1643.0 0.143393262349 -5
9787_13827_1446.txt 13827.0 1446.0 0.104577999566 -5
1799_2301_7462.txt 2301.0 7462.0 3.24293785311 0
8477_11831_4083.txt 11831.0 4083.0 0.34511030344 0
2051_2506_5279.txt 2506.0 5279.0 2.1065442937 0
5304_7111_5350.txt 7111.0 5350.0 0.752355505555 0
635_820_5866.txt 820.0 5866.0 7.15365853659 0
5958_8292_4004.txt 8292.0 4004.0 0.482875060299 15
5982_8003_4529.txt 8003.0 4529.0 0.565912782706 -5
1346_1548_5536.txt 1548.0 5536.0 3.57622739018 0
7257_10295_1369.txt 10295.0 1369.0 0.132977173385 -5
10261_14244_3973.txt 14244.0 3973.0 0.278924459422 -5
7718_10796_3082.txt 10796.0 3082.0 0.28547610226 -5
2307_3460_3460.txt 3460.0 3460.0 1.0 0
3503_4529_5219.txt 4529.0 5219.0 1.15235151248 0
2921_4090_549.txt 4090.0 549.0 0.134229828851 0
8111_11110_3556.txt 11110.0 3556.0 0.320072007201 -5
7243_10329_923.txt 10329.0 923.0 0.0893600542163 -5
9634_13356_5742.txt 13356.0 5742.0 0.429919137466 0
4025_5708_1218.txt 5708.0 1218.0 0.213384723196 -5
2171_3185_265.txt 3185.0 265.0 0.0832025117739 -5
1921_2829_2772.txt 2829.0 2772.0 0.979851537646 5
3399_4534_3067.txt 4534.0 3067.0 0.676444640494 45
3891_5103_6362.txt 5103.0 6362.0 1.24671761709 0
10694_14811_5185.txt 14811.0 5185.0 0.350077644994 -5
5295_7184_5466.txt 7184.0 5466.0 0.760857461024 -5
9937_13989_4941.txt 13989.0 4941.0 0.3532060905 -5
1575_2293_2800.txt 2293.0 2800.0 1.22110771915 45
297_132_6072.txt 132.0 6072.0 46.0 15
10769_14700_6893.txt 14700.0 6893.0 0.468911564626 -5
10739_14579_6147.txt 14579.0 6147.0 0.421633856917 -5
2828_3688_6000.txt 3688.0 6000.0 1.62689804772 0
6634_9189_3030.txt 9189.0 3030.0 0.329742082925 -5
1161_1863_1977.txt 1863.0 1977.0 1.06119162641 0
3457_4894_4897.txt 4894.0 4897.0 1.0006129955 -5
4296_5805_6805.txt 5805.0 6805.0 1.17226528854 -5
8434_11629_3499.txt 11629.0 3499.0 0.300885716743 -5
943_1117_4609.txt 1117.0 4609.0 4.12623097583 0
1804_2840_159.txt 2840.0 159.0 0.055985915493 -5
5830_8451_1421.txt 8451.0 1421.0 0.168145781564 -5
4524_6040_4276.txt 6040.0 4276.0 0.707947019868 -5
8688_12188_548.txt 12188.0 548.0 0.0449622579586 -5
10665_14501_4713.txt 14501.0 4713.0 0.325012068133 -5
5192_7335_3030.txt 7335.0 3030.0 0.41308793456 -5
136_164_2559.txt 164.0 2559.0 15.6036585366 5
5767_8313_361.txt 8313.0 361.0 0.0434259593408 -5
6286_8893_3490.txt 8893.0 3490.0 0.392443494884 -5
393_531_634.txt 531.0 634.0 1.19397363465 15
7795_10649_4626.txt 10649.0 4626.0 0.434406986572 -5
4026_5979_1230.txt 5979.0 1230.0 0.20572002007 -5
10791_14670_7487.txt 14670.0 7487.0 0.510361281527 -5
8803_12222_3359.txt 12222.0 3359.0 0.274832269678 -5
3870_5234_5711.txt 5234.0 5711.0 1.09113488728 0
9789_13835_1111.txt 13835.0 1111.0 0.0803035778822 -5
4242_5612_5962.txt 5612.0 5962.0 1.0623663578 -5
2524_3939_206.txt 3939.0 206.0 0.0522975374461 0
5070_7455_521.txt 7455.0 521.0 0.069885982562 -5
792_1323_1202.txt 1323.0 1202.0 0.908541194255 5
9784_13786_1392.txt 13786.0 1392.0 0.10097200058 -5
7274_10335_1647.txt 10335.0 1647.0 0.159361393324 -5
464_635_2424.txt 635.0 2424.0 3.81732283465 65
10057_13528_7369.txt 13528.0 7369.0 0.544722057954 -5
8888_12099_5195.txt 12099.0 5195.0 0.429374328457 -5
7067_9576_4972.txt 9576.0 4972.0 0.519214703425 0
7238_10175_516.txt 10175.0 516.0 0.0507125307125 -5
8077_11275_3416.txt 11275.0 3416.0 0.302971175166 -5
10154_14125_1630.txt 14125.0 1630.0 0.115398230088 -5
550_683_3897.txt 683.0 3897.0 5.70571010249 0
1215_1984_2845.txt 1984.0 2845.0 1.43397177419 15
2603_3849_1881.txt 3849.0 1881.0 0.488698363211 5
354_181_7491.txt 181.0 7491.0 41.3867403315 40
2589_3831_1436.txt 3831.0 1436.0 0.374836857217 0
4297_5698_7493.txt 5698.0 7493.0 1.31502281502 -5
6847_9904_474.txt 9904.0 474.0 0.047859450727 -5
6464_8914_7478.txt 8914.0 7478.0 0.838905093112 0
8451_11500_3930.txt 11500.0 3930.0 0.341739130435 -5
6505_9190_857.txt 9190.0 857.0 0.0932535364527 -5
6094_8364_6708.txt 8364.0 6708.0 0.802008608321 -5
4883_6592_4203.txt 6592.0 4203.0 0.637591019417 0
5858_8369_2378.txt 8369.0 2378.0 0.284143864261 -5
9568_13060_4216.txt 13060.0 4216.0 0.322817764165 -5
293_481_6329.txt 481.0 6329.0 13.158004158 0
1660_2416_4740.txt 2416.0 4740.0 1.9619205298 0
3015_4360_2523.txt 4360.0 2523.0 0.578669724771 0
1474_2445_518.txt 2445.0 518.0 0.211860940695 0
8687_12482_555.txt 12482.0 555.0 0.0444640282006 -5
